attendance_id,student_id,session_id,qr_version,pin_correct,typing_time,scan_to_submit_time,fingerprint_hash,duplicate_hash,duplicate_ip,duplicate_browser,duplicate_device,duplicate_session,risk_score,rule_label,teacher_label,created_at,latitude,longitude,gps_accuracy,distance_from_campus,inside_geofence
1673,STU095,11,3,1,2.59,18.73,fp_441eb468787e,0,1,0,0,0,17,NORMAL,0,2026-04-21T13:05:05,21.1337126,81.1367783,64.47,83.96,1
1674,STU071,14,2,1,3.52,18.41,fp_7a86b86ff0da,0,0,0,0,0,12,NORMAL,0,2026-05-03T09:32:41,21.1350612,81.1357195,66.51,106.1,1
1675,STU098,83,1,1,5.43,8.46,fp_6369eb702f44,0,0,0,0,0,2,NORMAL,0,2026-03-16T10:45:39,21.1338662,81.1359527,13.8,42.89,1
1676,STU003,95,4,1,3.17,7.72,fp_588605bf5362,0,0,0,0,0,0,NORMAL,0,2026-04-06T10:44:14,21.1338738,81.13651,17.22,51.32,1
1677,STU089,30,6,1,4.85,9.32,fp_c389a6c3b2f5,0,1,0,0,0,18,NORMAL,0,2026-04-02T11:39:34,21.1341397,81.1364429,3.47,30.1,1
1678,STU055,23,3,0,1.91,4.6,fp_f84a066bec8d,0,0,0,1,0,43,SUSPICIOUS,1,2026-02-06T15:46:47,21.1340226,81.136663,26.43,55.77,1
1679,STU065,44,3,1,4.14,3.45,fp_c57cd0dbedfb,0,0,0,0,0,0,NORMAL,0,2026-05-02T11:50:32,21.1340994,81.1375356,5.78,143.11,1
1680,STU062,83,1,1,4.92,5.79,fp_9550027aa224,0,0,0,0,0,3,NORMAL,0,2026-03-07T12:06:13,21.1339832,81.1354495,26.2,77.53,1
1681,STU012,27,6,1,2.38,4.21,fp_725501e7231d,0,0,0,0,0,2,NORMAL,0,2026-04-13T13:34:52,21.133928,81.1361341,8.28,30.37,1
1682,STU011,45,5,1,1.78,4.89,fp_fc1f09b4456e,0,0,0,0,0,11,NORMAL,0,2026-02-17T08:51:36,21.1346874,81.13708,6.21,109.74,1
1683,STU067,39,1,1,2.91,21.68,fp_332bf13ca47c,0,0,0,0,0,0,NORMAL,0,2026-02-22T15:22:48,21.1331081,81.1357468,13.13,128.75,1
1684,STU080,23,1,1,3.16,9.75,fp_b70c5ddb56e8,0,0,0,0,0,0,NORMAL,0,2026-04-08T08:12:34,21.1342581,81.1353493,18.44,84.33,1
1685,STU009,105,6,1,2.99,5.34,fp_c418af7aef2d,1,0,0,0,0,50,SUSPICIOUS,1,2026-04-12T08:53:37,21.13334,81.1338677,26.66,256.26,0
1686,STU095,119,3,1,3.86,5.26,fp_441eb468787e,0,1,0,0,0,17,NORMAL,0,2026-01-16T11:15:05,21.1341348,81.1363996,29.73,25.89,1
1687,STU043,113,1,1,7.68,20.3,fp_03eb6abfefd4,0,0,0,0,0,13,NORMAL,0,2026-03-14T09:42:45,21.1353652,81.1364723,4.59,133.56,1
1688,STU013,115,6,1,1.88,5.68,fp_c418af7aef2d,0,1,0,0,0,27,NORMAL,0,2026-04-09T14:15:47,21.1340234,81.1367065,23.74,59.98,1
1689,STU040,42,6,1,2.2,3.09,fp_0592e369ce74,0,0,0,0,1,42,SUSPICIOUS,1,2026-02-13T09:59:39,21.1313677,81.1335209,27.43,417.26,0
1690,STU094,103,6,0,3.14,3.47,fp_9a29989634bc,0,1,1,0,1,62,SUSPICIOUS,1,2026-04-20T16:59:08,21.1341997,81.1370366,133.55,90.92,1
1691,STU020,88,6,1,6.62,9.07,fp_892bcc7c4a25,1,0,1,0,0,33,SUSPICIOUS,1,2026-04-10T08:00:22,21.1337004,81.136061,20.05,56.5,1
1692,STU073,30,6,1,4.4,14.29,fp_6869f1da8694,0,0,0,0,0,3,NORMAL,0,2026-01-11T11:10:09,21.1335053,81.1371625,6.5,129.54,1
1693,STU004,6,3,1,6.58,6.98,fp_048e7ef65d96,0,0,0,0,0,3,NORMAL,0,2026-05-05T09:09:39,21.134132,81.1353878,9.86,80.45,1
1694,STU045,12,6,1,2.77,9.32,fp_810093483039,0,0,0,0,0,0,NORMAL,0,2026-04-05T10:58:40,21.1352297,81.1361312,26.88,114.54,1
1695,STU067,52,3,1,5.89,9.58,fp_332bf13ca47c,0,1,0,0,0,15,NORMAL,0,2026-04-28T15:16:28,21.1348573,81.1358566,69.16,79.58,1
1696,STU052,89,1,1,1.97,6.27,fp_92472e585595,0,0,0,0,0,22,NORMAL,0,2026-04-03T12:13:02,21.1333154,81.1350902,29.25,148.27,1
1697,STU013,116,3,1,3.87,8.7,fp_c418af7aef2d,0,0,0,0,0,3,NORMAL,0,2026-04-08T14:22:27,21.1336337,81.1361033,16.29,63.24,1
1698,STU090,117,2,1,6.07,2.5,fp_ae832bc5bc44,1,0,0,1,0,95,SUSPICIOUS,1,2026-03-17T14:00:59,21.1361183,81.1351521,88.82,237.55,0
1699,STU036,62,4,1,5.02,17.59,fp_ce8114ffe1af,0,0,0,0,0,0,NORMAL,0,2026-04-12T12:54:33,21.1355022,81.1362957,16.74,145.49,1
1700,STU076,103,2,1,11.12,7.5,fp_52267c32f31b,0,0,0,0,0,0,NORMAL,0,2026-03-04T08:23:14,21.1335431,81.1358311,11.32,80.62,1
1701,STU040,57,3,1,4.99,11.63,fp_0592e369ce74,0,0,0,0,0,0,NORMAL,0,2026-01-21T14:31:00,21.1332616,81.1368088,58.22,124.17,1
1702,STU072,33,4,1,4.37,8.61,fp_34cd46d54b5a,0,0,0,0,0,0,NORMAL,0,2026-03-21T10:23:49,21.134331,81.1350603,25.54,114.98,1
1703,STU085,85,2,1,4.87,2.88,fp_f297fb8b63ff,0,0,0,0,0,9,NORMAL,0,2026-02-05T13:13:02,21.1335349,81.1359934,3.04,75.95,1
1704,STU056,115,5,1,5.44,9.53,fp_ad2a80997e7f,0,0,0,0,0,3,NORMAL,0,2026-03-10T08:39:25,21.1346563,81.1352934,16.09,103.21,1
1705,STU036,42,6,1,2.26,13.91,fp_ce8114ffe1af,0,1,0,0,0,16,NORMAL,1,2026-03-22T10:59:32,21.1345934,81.1374767,28.32,143.4,1
1706,STU090,80,4,1,2.95,7.51,fp_ae832bc5bc44,0,0,0,0,0,2,NORMAL,0,2026-04-02T10:27:28,21.1337225,81.1349599,22.06,135.32,1
1707,STU042,98,1,1,9.8,6.19,fp_7826c3deb4fa,0,0,0,0,0,11,NORMAL,0,2026-01-14T13:49:41,21.1333072,81.1366523,12.04,111.64,1
1708,STU056,40,4,1,3.12,8.42,fp_ad2a80997e7f,0,0,0,0,0,0,NORMAL,0,2026-02-18T16:52:11,21.1348318,81.1358687,3.21,76.47,1
1709,STU008,107,1,1,5.84,9.88,fp_f65a5b250b6f,0,1,0,0,0,14,NORMAL,0,2026-01-21T16:17:48,21.1340673,81.1360868,20.61,16.59,1
1710,STU070,102,6,1,2.24,7.08,fp_0e1bfa879f9a,0,0,0,0,0,0,NORMAL,0,2026-03-01T08:05:51,21.1335462,81.1366035,4.32,86.03,1
1711,STU082,112,1,1,3.04,8.69,fp_b35d4c53b441,0,0,1,0,0,20,NORMAL,0,2026-03-02T11:23:50,21.1338883,81.1371883,3.14,112.14,1
1712,STU068,52,1,1,4.84,10.86,fp_351dd44a753a,0,0,0,0,0,2,NORMAL,0,2026-01-10T14:31:54,21.1340343,81.1374042,26.78,130.35,1
1713,STU035,120,6,1,1.8,14.53,fp_e4a7410d74d8,0,0,0,0,0,10,NORMAL,0,2026-03-25T09:06:38,21.1350549,81.1364456,11.98,99.57,1
1714,STU089,20,3,1,4.48,16.78,fp_c389a6c3b2f5,0,0,0,0,0,0,NORMAL,0,2026-01-26T09:56:56,21.134683,81.1358981,7.15,60.18,1
1715,STU046,42,1,1,3.05,8.67,fp_ee55cd5ad077,1,0,0,0,1,53,SUSPICIOUS,1,2026-03-28T16:17:18,21.1345861,81.1368008,7.92,79.12,1
1716,STU096,51,1,1,4.93,16.49,fp_eba9bb8f03a0,0,1,0,0,0,13,NORMAL,0,2026-03-23T16:04:29,21.1351167,81.136718,24.09,117.21,1
1717,STU062,48,6,1,5.06,8.61,fp_9550027aa224,0,0,0,0,0,0,NORMAL,0,2026-04-01T09:27:58,21.1344374,81.1352513,19.31,97.88,1
1718,STU036,80,6,1,11.12,13.43,fp_ce8114ffe1af,0,0,0,0,0,3,NORMAL,0,2026-03-02T14:22:24,21.1336026,81.1353439,20.9,107.59,1
1719,STU100,41,1,1,5.18,5.07,fp_b1e11ea04de0,0,0,1,0,0,10,NORMAL,0,2026-02-02T14:34:30,21.1338324,81.1358223,20.51,53.82,1
1720,STU085,64,5,1,2.24,10.27,fp_f297fb8b63ff,0,1,0,0,0,12,NORMAL,0,2026-03-08T14:44:15,21.1344571,81.1361646,18.72,28.59,1
1721,STU039,111,5,1,4.27,6.83,fp_efa38fb643e8,0,1,0,0,0,16,NORMAL,0,2026-03-28T12:29:29,21.1347772,81.1363652,4.29,67.61,1
1722,STU030,99,2,1,4.26,18.4,fp_8e8669c03d83,0,0,0,0,0,11,NORMAL,0,2026-03-05T16:21:25,21.1337411,81.1353927,21.74,94.53,1
1723,STU033,14,6,1,5.47,5.39,fp_bf41c4994178,0,0,0,0,0,3,NORMAL,0,2026-02-01T13:09:15,21.1335611,81.1367017,11.88,90.57,1
1724,STU019,69,5,1,3.8,6.27,fp_93cb14cee085,0,0,0,0,0,3,NORMAL,0,2026-04-10T12:53:31,21.1341999,81.1360888,24.22,7.38,1
1725,STU047,119,4,1,3.36,7.47,fp_f4e15ec77b80,0,0,0,0,0,0,NORMAL,0,2026-04-14T11:26:10,21.1342834,81.1361032,23.88,10.98,1
1726,STU031,28,6,1,3.23,5.12,fp_27ff9a7be63c,0,0,0,0,0,3,NORMAL,0,2026-03-27T09:16:46,21.1352116,81.1369665,13.81,140.17,1
1727,STU064,86,6,1,3.78,6.99,fp_8b3ff52f7ad4,0,0,0,0,0,0,NORMAL,0,2026-03-12T11:31:18,21.1338779,81.1360333,22.27,38.15,1
1728,STU048,92,4,1,1.07,22.67,fp_0462c03b44a8,0,0,1,0,0,17,NORMAL,0,2026-03-30T08:48:06,21.1341421,81.1362125,3.52,8.43,1
1729,STU057,96,5,1,6.53,7.6,fp_d7cbccfd1e75,0,1,0,0,0,14,NORMAL,0,2026-05-05T16:20:20,21.1351827,81.1363847,17.66,111.73,1
1730,STU088,13,5,1,2.52,2.78,fp_5ad18b6b26fc,0,1,0,0,0,27,NORMAL,1,2026-03-08T11:23:56,21.1332532,81.1365242,21.28,111.85,1
1731,STU087,102,4,1,8.58,21.14,fp_7e8449abe3ec,0,0,0,0,0,0,NORMAL,0,2026-02-03T13:52:06,21.1329588,81.1358715,8.79,141.22,1
1732,STU097,25,1,1,2.68,8.34,fp_43aa61658072,1,0,0,0,0,51,SUSPICIOUS,1,2026-03-07T14:28:49,21.1326412,81.1403998,19.59,472.66,0
1733,STU009,89,2,1,4.33,4.93,fp_27e9897da433,0,0,0,0,0,1,NORMAL,0,2026-04-14T14:53:23,21.1348975,81.1355516,52.81,99.99,1
1734,STU072,105,5,1,3.32,9.55,fp_34cd46d54b5a,0,0,0,0,0,3,NORMAL,0,2026-04-18T12:45:49,21.134307,81.1364097,29.77,28.5,1
1735,STU009,19,5,1,3.26,8.16,fp_27e9897da433,0,0,0,0,0,0,NORMAL,0,2026-04-16T10:04:16,21.1346126,81.1364973,24.88,57.7,1
1736,STU081,85,4,1,3.84,8.68,fp_0e79fd5c0110,0,0,0,0,0,0,NORMAL,0,2026-04-22T13:51:39,21.1340551,81.1361705,20.33,16.15,1
1737,STU040,51,6,1,2.56,2.94,fp_0592e369ce74,0,1,1,0,0,58,SUSPICIOUS,1,2026-03-12T09:51:49,21.1323359,81.1381639,25.11,293.53,0
1738,STU089,69,2,1,1.81,2.63,fp_c389a6c3b2f5,0,1,0,1,0,45,SUSPICIOUS,1,2026-03-02T14:32:19,21.1342628,81.1361856,17.92,7.47,1
1739,STU100,13,1,1,3.88,1.74,fp_b1e11ea04de0,1,0,1,1,0,100,SUSPICIOUS,1,2026-01-26T16:13:58,21.1356109,81.1406544,11.74,491.84,0
1740,STU050,2,4,1,6.72,16.8,fp_831a3884c73f,0,0,0,0,0,3,NORMAL,0,2026-03-01T09:34:15,21.1330446,81.1362936,51.09,129.22,1
1741,STU100,60,3,1,3.49,2.79,fp_b1e11ea04de0,0,0,0,0,0,9,NORMAL,0,2026-01-17T15:09:02,21.1341522,81.1361656,25.64,5.35,1
1742,STU037,70,5,1,3.4,8.74,fp_30414a0746f9,0,0,0,0,0,0,NORMAL,0,2026-04-28T10:24:54,21.1340952,81.1361593,24.98,11.66,1
1743,STU039,84,5,1,2.54,7.14,fp_efa38fb643e8,0,0,0,0,0,0,NORMAL,0,2026-03-23T08:24:50,21.1337196,81.1358385,65.9,62.97,1
1744,STU033,102,6,1,4.98,6.97,fp_bf41c4994178,0,0,0,0,1,48,SUSPICIOUS,1,2026-04-02T08:07:35,21.1325876,81.1390295,176.13,347.45,0
1745,STU009,95,1,1,2.64,4.39,fp_27e9897da433,0,0,0,0,0,9,NORMAL,0,2026-01-20T13:59:15,21.1343711,81.1363881,13.56,30.36,1
1746,STU009,77,6,1,3.45,8.18,fp_27e9897da433,0,0,0,0,0,2,NORMAL,0,2026-03-19T08:35:45,21.1344038,81.1360929,38.71,23.7,1
1747,STU066,59,1,1,5.0,7.07,fp_4761b44f7a67,0,0,0,0,0,0,NORMAL,0,2026-01-29T09:00:26,21.1340274,81.1360193,8.37,24.11,1
1748,STU047,58,1,1,5.04,21.5,fp_f4e15ec77b80,0,0,0,0,0,0,NORMAL,0,2026-01-08T10:47:05,21.1341853,81.1368328,18.5,69.8,1
1749,STU039,7,2,1,5.77,8.81,fp_efa38fb643e8,0,0,0,0,0,3,NORMAL,0,2026-03-18T08:59:14,21.135184,81.1367999,11.92,127.97,1
1750,STU044,104,1,1,3.68,7.67,fp_5e4a0c3824ec,0,0,0,0,0,13,NORMAL,0,2026-05-01T08:57:36,21.1346007,81.1356205,21.88,71.53,1
1751,STU039,10,1,1,4.25,3.65,fp_8e8669c03d83,1,0,1,1,0,68,SUSPICIOUS,1,2026-04-12T14:29:29,21.1333841,81.1356003,8.64,107.7,1
1752,STU086,56,3,1,4.08,9.21,fp_5d4708e8bae2,0,0,1,0,0,13,NORMAL,0,2026-04-01T11:53:05,21.1345044,81.1360633,25.76,35.3,1
1753,STU082,98,2,0,1.99,2.52,fp_b35d4c53b441,1,0,0,0,0,76,SUSPICIOUS,1,2026-01-19T08:19:34,21.1332412,81.1295918,12.0,689.52,0
1754,STU036,115,3,1,4.63,8.76,fp_ce8114ffe1af,0,0,1,0,0,8,NORMAL,0,2026-02-18T14:01:54,21.1340619,81.135211,8.86,99.62,1
1755,STU044,109,5,1,3.13,3.83,fp_0c482f9d770a,0,0,0,0,1,23,NORMAL,1,2026-02-24T12:56:28,21.1332367,81.1367835,128.41,125.12,1
1756,STU047,38,3,1,6.93,6.07,fp_f4e15ec77b80,0,0,0,0,0,0,NORMAL,0,2026-02-11T16:21:17,21.1343514,81.1355319,7.1,67.28,1
1757,STU088,4,5,1,8.64,4.1,fp_cc299f288c97,0,0,0,0,0,0,NORMAL,0,2026-04-22T14:24:46,21.1337175,81.1366444,26.17,73.51,1
1758,STU076,94,6,1,4.86,11.15,fp_52267c32f31b,0,0,0,0,0,3,NORMAL,0,2026-01-09T15:56:28,21.1343803,81.1371234,6.57,101.91,1
1759,STU059,57,2,1,1.75,6.18,fp_2ff979ef7b75,1,0,1,0,0,56,SUSPICIOUS,1,2026-01-20T10:35:38,21.1351842,81.1356038,51.89,123.71,1
1760,STU054,23,6,1,4.45,1.65,fp_892bcc7c4a25,0,0,0,0,1,50,SUSPICIOUS,1,2026-02-06T12:24:01,21.1365442,81.1351948,9.53,279.22,0
1761,STU052,105,4,1,5.02,2.93,fp_92472e585595,0,0,1,0,0,19,NORMAL,0,2026-01-29T13:28:34,21.1340078,81.1354026,60.6,81.41,1
1762,STU051,42,1,1,2.59,18.73,fp_85307e87cc6f,0,0,0,0,0,0,NORMAL,0,2026-03-13T16:21:18,21.1339906,81.1361849,49.13,23.43,1
1763,STU069,62,1,1,3.08,5.31,fp_f32a0d62a19a,0,0,0,0,0,11,NORMAL,0,2026-02-18T12:57:09,21.134204,81.1359603,24.59,20.72,1
1764,STU068,103,4,1,3.66,22.82,fp_351dd44a753a,0,1,0,0,0,18,NORMAL,0,2026-03-17T14:35:33,21.1347338,81.1360532,12.86,60.38,1
1765,STU082,58,1,1,1.1,2.96,fp_b35d4c53b441,1,0,0,0,0,66,SUSPICIOUS,1,2026-03-17T14:26:59,21.1358014,81.1346976,169.93,233.91,0
1766,STU027,76,5,1,4.9,12.66,fp_f03c5f6689ef,0,0,1,0,1,26,NORMAL,1,2026-04-17T14:11:36,21.134399,81.1354679,5.06,75.12,1
1767,STU015,61,3,1,3.82,5.15,fp_96ba3760c211,0,0,0,0,0,0,NORMAL,0,2026-03-06T08:01:20,21.13424,81.1365971,23.53,45.56,1
1768,STU011,90,3,1,10.27,18.44,fp_fc1f09b4456e,0,1,0,0,0,12,NORMAL,0,2026-01-15T15:23:19,21.1350065,81.1373063,7.3,148.92,1
1769,STU047,35,4,1,5.43,6.24,fp_f4e15ec77b80,0,1,0,0,0,17,NORMAL,0,2026-02-27T10:55:29,21.1339355,81.1353538,4.5,88.63,1
1770,STU041,84,3,1,3.91,8.37,fp_9a83918f347e,0,0,0,0,0,0,NORMAL,0,2026-02-03T14:03:30,21.1339721,81.1360429,9.83,28.1,1
1771,STU069,117,5,1,4.64,17.29,fp_f32a0d62a19a,0,0,0,0,0,3,NORMAL,0,2026-01-23T11:44:35,21.1345518,81.1373636,18.47,130.82,1
1772,STU028,51,4,1,5.94,5.54,fp_fa023490fd74,0,0,0,0,0,0,NORMAL,0,2026-01-22T14:31:04,21.1341937,81.1362718,15.03,11.61,1
1773,STU035,95,6,1,7.43,10.36,fp_e4a7410d74d8,0,0,0,0,0,2,NORMAL,0,2026-03-09T15:42:08,21.1343659,81.1361678,12.85,18.46,1
1774,STU004,80,2,1,5.45,17.41,fp_048e7ef65d96,0,0,0,0,0,9,NORMAL,0,2026-03-18T15:53:00,21.134257,81.1362495,22.54,11.24,1
1775,STU035,74,1,1,1.52,4.91,fp_e4a7410d74d8,0,0,1,0,0,55,SUSPICIOUS,1,2026-04-17T15:05:18,21.1294677,81.1306452,13.04,777.21,0
1776,STU077,22,4,1,3.15,4.44,fp_177c3d676988,0,0,0,0,0,0,NORMAL,0,2026-05-02T10:19:35,21.1340534,81.136617,26.2,50.12,1
1777,STU060,106,4,1,4.68,27.87,fp_f7a3d54d68b2,0,0,0,0,0,0,NORMAL,0,2026-02-12T15:46:28,21.133998,81.1361366,17.73,22.59,1
1778,STU031,98,4,0,1.09,4.92,fp_27ff9a7be63c,0,0,1,0,0,63,SUSPICIOUS,1,2026-03-12T15:10:38,21.1358436,81.1413127,26.85,564.8,0
1779,STU049,47,4,1,5.34,9.51,fp_394b3a35f872,0,0,0,0,0,0,NORMAL,0,2026-04-21T10:39:58,21.1343631,81.137173,17.0,106.61,1
1780,STU074,7,6,0,2.38,2.61,fp_01083f0c0b48,0,0,0,0,1,70,SUSPICIOUS,1,2026-01-06T09:26:44,21.1300422,81.1386559,84.98,529.86,0
1781,STU046,62,4,1,2.78,3.42,fp_9a29989634bc,1,0,0,0,0,25,NORMAL,1,2026-01-11T09:45:17,21.134023,81.1360329,27.92,23.69,1
1782,STU081,8,2,0,0.93,9.09,fp_0e79fd5c0110,1,0,1,0,0,67,SUSPICIOUS,1,2026-04-27T08:40:04,21.1340999,81.1364274,4.78,29.89,1
1783,STU067,35,5,1,3.85,5.13,fp_a5c17e24e672,1,1,0,0,0,66,SUSPICIOUS,1,2026-03-24T14:43:26,21.1359334,81.1390054,17.55,352.48,0
1784,STU089,62,1,1,4.43,14.59,fp_c389a6c3b2f5,0,0,0,0,0,0,NORMAL,0,2026-04-09T12:29:46,21.1331764,81.1354129,24.32,137.7,1
1785,STU100,31,1,1,2.77,7.86,fp_4637ea12bf9a,1,0,0,0,0,38,SUSPICIOUS,1,2026-03-10T15:15:53,21.1346484,81.1354274,13.98,90.88,1
1786,STU095,91,1,1,3.5,16.24,fp_441eb468787e,0,0,0,0,0,0,NORMAL,0,2026-04-09T14:28:23,21.1336242,81.1354013,6.37,101.44,1
1787,STU035,74,2,1,4.62,9.82,fp_e4a7410d74d8,0,0,0,0,0,0,NORMAL,0,2026-04-16T13:11:32,21.1350689,81.1362731,11.63,97.33,1
1788,STU061,72,2,1,1.41,5.77,fp_e0e3bc440c49,1,0,0,0,0,60,SUSPICIOUS,1,2026-01-11T10:14:27,21.1368572,81.1365143,16.0,297.75,0
1789,STU040,13,4,1,2.75,6.75,fp_0592e369ce74,0,0,0,0,0,0,NORMAL,0,2026-02-04T11:22:02,21.1332793,81.1371557,22.29,145.42,1
1790,STU042,118,2,1,2.77,5.57,fp_7826c3deb4fa,0,1,1,0,0,26,NORMAL,0,2026-03-14T15:03:51,21.134637,81.1351455,16.16,115.9,1
1791,STU076,35,3,1,10.41,16.38,fp_52267c32f31b,0,0,0,0,0,2,NORMAL,0,2026-02-13T09:05:37,21.1342948,81.1359361,21.23,25.5,1
1792,STU080,21,4,1,5.93,2.71,fp_725501e7231d,1,1,0,1,0,67,SUSPICIOUS,1,2026-02-18T11:46:44,21.1342005,81.1363063,29.39,15.17,1
1793,STU040,79,1,1,4.13,5.03,fp_0592e369ce74,0,0,0,0,0,13,NORMAL,0,2026-01-20T14:27:51,21.1348111,81.1367025,21.68,88.22,1
1794,STU030,23,2,1,2.92,5.95,fp_8e8669c03d83,0,0,0,0,0,8,NORMAL,0,2026-03-31T16:42:23,21.1354282,81.1363049,24.16,137.39,1
1795,STU092,56,1,1,6.99,7.53,fp_28f4dae05c99,0,0,0,0,0,1,NORMAL,0,2026-03-31T14:38:28,21.1339693,81.1367553,60.36,66.86,1
1796,STU059,113,5,0,4.04,6.76,fp_e121f9cf80fe,0,0,1,1,0,67,SUSPICIOUS,1,2026-04-08T11:38:09,21.1356278,81.1352736,23.66,183.46,0
1797,STU063,107,1,1,11.28,4.62,fp_43dc393e5fd1,0,0,0,0,0,10,NORMAL,0,2026-03-17T16:07:26,21.1340647,81.1368942,29.29,77.62,1
1798,STU066,61,1,1,7.05,15.08,fp_4761b44f7a67,0,0,0,0,0,12,NORMAL,0,2026-02-16T14:48:35,21.1348248,81.135858,47.53,76.2,1
1799,STU069,98,5,1,2.58,14.16,fp_f32a0d62a19a,0,0,0,0,0,0,NORMAL,0,2026-04-01T12:28:09,21.1342482,81.1362371,16.18,9.63,1
1800,STU081,25,3,1,4.65,8.12,fp_0e79fd5c0110,0,0,0,0,0,0,NORMAL,0,2026-04-13T14:38:28,21.1341905,81.1360894,56.67,7.4,1
1801,STU067,98,5,1,2.76,6.51,fp_332bf13ca47c,0,0,0,0,0,2,NORMAL,0,2026-03-05T09:16:24,21.1339171,81.1365963,10.67,55.12,1
1802,STU062,34,4,1,10.06,9.0,fp_9550027aa224,0,0,0,0,0,3,NORMAL,0,2026-04-29T09:05:27,21.1335496,81.1363893,4.85,76.13,1
1803,STU039,46,2,1,3.55,3.37,fp_725501e7231d,0,1,1,0,0,36,SUSPICIOUS,1,2026-02-28T13:48:50,21.1338337,81.1355757,31.62,73.01,1
1804,STU028,31,4,1,1.76,8.59,fp_fa023490fd74,1,0,1,0,0,44,SUSPICIOUS,1,2026-01-06T09:09:16,21.1345341,81.1367314,14.22,69.94,1
1805,STU086,8,3,1,2.18,7.47,fp_5d4708e8bae2,0,0,0,0,0,0,NORMAL,0,2026-03-31T16:53:13,21.1335087,81.1372945,79.68,140.55,1
1806,STU073,109,2,1,2.54,5.29,fp_6869f1da8694,1,0,1,0,0,68,SUSPICIOUS,1,2026-02-11T11:20:10,21.1350278,81.129762,9.72,669.93,0
1807,STU079,40,4,1,2.31,6.09,fp_73b3d47d93d0,0,0,0,1,0,47,SUSPICIOUS,1,2026-01-24T16:39:31,21.127667,81.1330561,20.38,794.58,0
1808,STU089,25,2,1,3.41,7.22,fp_44380146756d,1,0,1,0,0,62,SUSPICIOUS,1,2026-02-21T14:47:29,21.1379374,81.1362652,102.45,415.72,0
1809,STU058,110,2,1,2.57,7.92,fp_d21260d1ceda,0,0,0,0,0,9,NORMAL,0,2026-04-13T16:56:58,21.133722,81.1360996,22.89,53.52,1
1810,STU002,44,1,1,6.85,13.46,fp_03204de92e11,0,1,0,0,0,15,NORMAL,0,2026-04-13T12:31:40,21.1347319,81.135373,8.87,100.8,1
1811,STU079,5,2,1,2.16,10.54,fp_73b3d47d93d0,0,0,0,0,0,0,NORMAL,0,2026-02-12T12:09:00,21.1336572,81.1362573,19.51,61.2,1
1812,STU019,21,5,1,1.64,9.19,fp_93cb14cee085,0,0,0,0,0,10,NORMAL,0,2026-03-05T09:19:23,21.1343168,81.1359525,73.42,25.14,1
1813,STU006,29,6,0,5.87,3.11,fp_b4a6ee273529,0,0,0,1,1,47,SUSPICIOUS,1,2026-02-23T09:01:16,21.1344437,81.135086,19.32,114.64,1
1814,STU059,120,5,1,2.75,12.69,fp_2ff979ef7b75,0,0,0,0,0,0,NORMAL,0,2026-04-08T13:54:24,21.1345571,81.135472,24.99,81.66,1
1815,STU085,87,5,1,1.25,3.64,fp_f297fb8b63ff,0,1,1,0,1,78,SUSPICIOUS,1,2026-01-19T16:40:06,21.1340769,81.1379311,86.98,184.2,0
1816,STU040,2,1,1,5.23,6.77,fp_0592e369ce74,0,0,0,0,0,0,NORMAL,0,2026-02-13T15:02:32,21.1338466,81.1370377,6.13,99.15,1
1817,STU047,54,1,1,3.6,12.58,fp_f4e15ec77b80,0,1,0,0,0,25,NORMAL,0,2026-01-13T08:12:06,21.1332196,81.1364781,10.99,113.9,1
1818,STU034,104,4,1,4.84,10.15,fp_e4ce4d58b672,0,0,0,0,0,3,NORMAL,0,2026-03-22T12:50:03,21.1345538,81.1360271,7.12,41.69,1
1819,STU059,93,4,1,3.43,10.63,fp_2ff979ef7b75,0,0,0,0,0,0,NORMAL,0,2026-03-23T11:15:38,21.1338788,81.1359689,27.87,40.85,1
1820,STU014,91,5,1,3.78,11.06,fp_9a29989634bc,0,0,0,0,0,0,NORMAL,0,2026-02-02T10:27:48,21.1339292,81.1358506,71.67,44.01,1
1821,STU058,45,6,1,3.2,8.29,fp_d21260d1ceda,0,0,0,0,0,0,NORMAL,0,2026-01-15T08:34:38,21.134843,81.1358112,13.71,80.13,1
1822,STU052,83,1,1,2.56,8.86,fp_92472e585595,0,0,0,0,0,12,NORMAL,0,2026-03-05T12:56:35,21.1344394,81.1362215,44.04,27.38,1
1823,STU049,100,5,1,2.78,5.45,fp_394b3a35f872,0,0,0,0,0,0,NORMAL,0,2026-02-25T09:01:03,21.1334418,81.1360741,15.62,84.78,1
1824,STU059,103,4,1,4.49,9.9,fp_2ff979ef7b75,0,0,0,0,0,0,NORMAL,0,2026-03-22T11:51:12,21.13461,81.1356396,20.65,70.65,1
1825,STU005,57,4,0,3.56,4.03,fp_6967765e90c7,0,0,0,1,0,65,SUSPICIOUS,1,2026-02-11T09:51:22,21.1358516,81.1365735,89.28,188.59,0
1826,STU043,109,2,1,4.81,11.53,fp_03eb6abfefd4,0,0,0,0,0,1,NORMAL,0,2026-02-21T10:14:36,21.1338753,81.1361183,20.92,36.37,1
1827,STU014,62,6,1,3.05,3.31,fp_9a29989634bc,1,0,0,0,0,52,SUSPICIOUS,1,2026-03-26T14:22:13,21.1406184,81.1386571,19.66,759.24,0
1828,STU093,50,5,1,4.28,10.6,fp_0263f27e4238,0,0,0,0,0,0,NORMAL,0,2026-04-12T14:44:58,21.1342574,81.1368271,29.85,69.48,1
